Timestamp(ms),PlayerRotX,PlayerRotY,TargetRotX,TargetRotY,Fired,HitTarget
38620.0,15.946047,77.62632,7.815347,75.519559,FALSE,NA,
38644.0,15.946047,77.62632,7.815347,75.519559,FALSE,NA,
38656.0,15.946047,77.62632,7.815347,75.519559,FALSE,NA,
38679.0,15.946047,77.62632,7.815347,75.519559,FALSE,NA,
38690.0,15.946047,77.62632,7.815347,75.519559,FALSE,NA,
38713.0,15.836682,77.670067,7.815351,75.520516,FALSE,NA,
38725.0,15.679453,77.748154,7.81536,75.522225,FALSE,NA,
38748.0,15.183592,77.973618,7.815387,75.52716,FALSE,NA,
38760.0,14.811588,78.135658,7.815408,75.530706,FALSE,NA,
38772.0,14.426742,78.381538,7.815443,75.536086,FALSE,NA,
38795.0,13.784176,79.07338,7.815556,75.551217,FALSE,NA,
38807.0,13.491133,79.418701,7.815622,75.558766,FALSE,NA,
38829.0,13.206803,79.331581,7.815605,75.556862,FALSE,NA,
38841.0,13.102003,78.765335,7.815503,75.544481,FALSE,NA,
38853.0,12.839103,77.760658,7.815362,75.522499,FALSE,NA,
38877.0,11.6058,76.267822,7.815246,75.489812,FALSE,NA,
38889.0,10.79709,75.656822,7.815231,75.476429,FALSE,NA,
38913.0,9.270461,74.587173,7.815249,75.452999,FALSE,NA,
38926.0,8.720943,74.39624,7.815259,75.448818,FALSE,NA,
38938.0,8.254224,74.289528,7.815265,75.446481,FALSE,NA,
38962.0,7.628408,74.31041,7.815264,75.446938,FALSE,NA,
38974.0,7.525862,74.395378,7.815259,75.448799,FALSE,NA,
38998.0,7.547735,74.417252,7.815258,75.449278,FALSE,NA,
39010.0,7.632397,74.417252,7.815258,75.449278,FALSE,NA,
39022.0,7.71631,74.395378,7.815259,75.448799,FALSE,NA,
39046.0,7.738183,74.395378,7.815259,75.448799,FALSE,NA,
39058.0,7.738183,74.395378,7.815259,75.448799,FALSE,NA,
39070.0,7.738183,74.395378,7.815259,75.448799,FALSE,NA,
39094.0,7.738183,74.395378,7.815259,75.448799,FALSE,NA,
39106.0,7.738183,74.395378,7.815259,75.448799,FALSE,NA,
39129.0,7.760056,74.583344,7.81525,75.452916,FALSE,NA,
39142.0,7.78015,74.751999,7.815243,75.456609,FALSE,NA,
39166.0,7.736404,74.932007,7.815237,75.460552,FALSE,NA,
39178.0,7.679286,74.932007,7.815237,75.460552,FALSE,NA,
39191.0,7.596792,74.932007,7.815237,75.460552,TRUE,TRUE
39192.0,7.596792,74.910133,5.022853,78.166316,FALSE,NA,
39214.0,7.417971,74.825012,5.022862,78.164434,FALSE,NA,
39227.0,7.374225,74.825012,5.022862,78.164434,FALSE,NA,
39239.0,7.352352,74.825012,5.022862,78.164434,FALSE,NA,
39263.0,7.352352,74.825012,5.022862,78.164434,FALSE,NA,
39275.0,7.352352,74.825012,5.022862,78.164434,FALSE,NA,
39287.0,7.352352,74.825012,5.022862,78.164434,FALSE,NA,
39310.0,7.308606,74.890633,5.022855,78.165885,FALSE,NA,
39322.0,7.264861,74.912506,5.022853,78.166369,FALSE,NA,
39347.0,7.242988,75.020302,5.022841,78.168752,FALSE,NA,
39359.0,7.242988,75.102638,5.022832,78.170573,FALSE,NA,
